seconds,tamb,rh,ws,wd
60,7.743,69.76,2.083,309.7
60,7.759,69.87,2.025,322.9
60,7.572,69.18,2.027,314
60,7.523,71.21,2.079,321.6
60,7.53,69.96,2.127,326.8
60,7.571,70.72,2.066,317.3
60,7.571,70.64,2.115,323.8
60,7.514,69.77,1.722,333.7
60,7.494,71.12,1.69,322.7
60,7.666,70.55,1.712,333.3
60,7.986,70.2,1.372,333.1
60,7.933,69.49,1.619,318.6
60,7.985,70.04,1.558,320.4
60,8.1,68.28,1.764,328.7
60,8.02,67.51,2.024,338.3
60,8.06,68.37,1.553,322.2
60,7.975,68.3,1.803,322.8
60,8.11,67.92,1.717,324.2
60,8.35,67.59,1.821,334.7
60,8.68,66.5,1.756,309
60,8.65,66,1.625,330.2
60,8.75,66.51,1.955,330.2
60,8.83,65.18,1.815,319.5
60,8.58,65.77,1.818,323.1
60,8.5,66.91,1.702,320.2
60,8.23,66.82,1.777,325.2
60,8.07,68.66,1.506,323.6
60,8.02,68.83,1.818,323.5
60,8.1,68.91,1.935,327.6
60,7.928,69.03,1.971,326.8
60,7.901,68.97,2.145,325.6
60,7.855,68.05,2.151,313.8
60,7.712,69.42,2.256,319.2
60,7.663,69.06,2.3,325
60,7.706,68.53,2.306,325.1
